imdb_id,title,release_date,original_language,genres,runtime,vote_average,overview,primaryName,primaryProfession
tt0097383,Francesco,1989-03-22,en,['Drama'],157,6.595,"The life of St. Francis of Assisi (1181-1226) as related by followers who gather after his death to tell stories so that Leone can record them: a privileged and virile youth, a prisoner of war, an heir who turns away from his father and gives all to the poor, a beggar for others, and an inspiration to friends who accept the Gospels' life of poverty.",Mickey Rourke,"actor,writer,producer"
tt0097383,Francesco,1989-03-22,en,['Drama'],157,6.595,"The life of St. Francis of Assisi (1181-1226) as related by followers who gather after his death to tell stories so that Leone can record them: a privileged and virile youth, a prisoner of war, an heir who turns away from his father and gives all to the poor, a beggar for others, and an inspiration to friends who accept the Gospels' life of poverty.",Helena Bonham Carter,"actress,director,producer"
tt0075212,Shoot,1976-05-28,en,"['Thriller', 'Drama']",99,6.5,"When boredom, pride and a mad second of misjudgement leaves a hunter shot dead by one of five combat veterans also hunting in the Canadian hills, it is expected a police investigation will follow, but when the veterans discover the incident has not been reported, the leader of the team, Major Rex suspects the other party maybe plotting revenge. Convinced that he, his party, and their families will be targets themselves he decides to beat his suspected assailants at their own game, grouping together more army comrades and stocking up an arsenal of weapons for the forthcoming battle.",Cliff Robertson,"actor,director,writer"
tt0075212,Shoot,1976-05-28,en,"['Thriller', 'Drama']",99,6.5,"When boredom, pride and a mad second of misjudgement leaves a hunter shot dead by one of five combat veterans also hunting in the Canadian hills, it is expected a police investigation will follow, but when the veterans discover the incident has not been reported, the leader of the team, Major Rex suspects the other party maybe plotting revenge. Convinced that he, his party, and their families will be targets themselves he decides to beat his suspected assailants at their own game, grouping together more army comrades and stocking up an arsenal of weapons for the forthcoming battle.",Ernest Borgnine,"actor,producer,soundtrack"
tt0082382,First Monday in October,1981-08-21,en,"['Comedy', 'Drama']",98,6.5,"For the first time in history a woman is appointed to the U.S. Supreme Court, where she becomes a friendly rival to a liberal associate.",Walter Matthau,"actor,director,producer"
tt0082382,First Monday in October,1981-08-21,en,"['Comedy', 'Drama']",98,6.5,"For the first time in history a woman is appointed to the U.S. Supreme Court, where she becomes a friendly rival to a liberal associate.",Jill Clayburgh,"actress,soundtrack,archive_footage"
tt0199903,The One-Armed Executioner,1981-11-09,en,"['Action', 'Crime', 'Drama']",95,6.5,"An Interpol agent is out for revenge against the gangsters that cut off his arm and killed his bride. This tragedy left him deeply depressed, and his battle with depression has to be won first before he can be thoroughly trained in martial arts. After his training, Ortega hunts down his adversaries for a final reckoning.",Franco Guerrero,"actor,stunts"
tt0199903,The One-Armed Executioner,1981-11-09,en,"['Action', 'Crime', 'Drama']",95,6.5,"An Interpol agent is out for revenge against the gangsters that cut off his arm and killed his bride. This tragedy left him deeply depressed, and his battle with depression has to be won first before he can be thoroughly trained in martial arts. After his training, Ortega hunts down his adversaries for a final reckoning.",Jody Kay,actress
tt0079091,Memoirs of a French Whore,1979-10-17,fr,['Drama'],107,6.6,"Marie is nineteen and bored in her little suburban life with no future. In a café, she meets the charismatic and beautiful Gerard. Blinded by adoration, Mary decides to leave her parents and her clerk job to live with the man she considers as the love of her life. But Gerard is a pimp, who soon forces her into prostitution. From within homes to out on the streets, the young woman gradually discovers a world of decay and violence.",Miou-Miou,"actress,writer,soundtrack"
tt0079091,Memoirs of a French Whore,1979-10-17,fr,['Drama'],107,6.6,"Marie is nineteen and bored in her little suburban life with no future. In a café, she meets the charismatic and beautiful Gerard. Blinded by adoration, Mary decides to leave her parents and her clerk job to live with the man she considers as the love of her life. But Gerard is a pimp, who soon forces her into prostitution. From within homes to out on the streets, the young woman gradually discovers a world of decay and violence.",Maria Schneider,"actress,soundtrack,archive_footage"
tt0131078,The True Story of Eskimo Nell,1975-03-27,en,"['Adventure', 'Comedy', 'Western']",103,7.0,The bawdy saga of the most infamous whomper of all time.,Max Gillies,"actor,producer,archive_footage"
tt0131078,The True Story of Eskimo Nell,1975-03-27,en,"['Adventure', 'Comedy', 'Western']",103,7.0,The bawdy saga of the most infamous whomper of all time.,Serge Lazareff,"actor,script_department,writer"
tt0077952,Movie Movie,1978-11-01,en,['Comedy'],105,6.0,"Three movie genres of the 1930s, boxing films, WWI aviation dramas, and backstage Broadway musicals, are satirized using the same cast.",George C. Scott,"actor,director,producer"
tt0077952,Movie Movie,1978-11-01,en,['Comedy'],105,6.0,"Three movie genres of the 1930s, boxing films, WWI aviation dramas, and backstage Broadway musicals, are satirized using the same cast.",George C. Scott,"actor,director,producer"
tt0079719,The Pilot,1980-11-26,en,"['Action', 'Drama']",92,6.7,"Mike Hagan is a pilot in passenger service and candidate for the honor ""Best Pilot of the Year"". Nobody knows that he's got private sorrows - he's an alcoholic. A stewardess notices his regular visits of the toilet and reports it.",Cliff Robertson,"actor,director,writer"
tt0079719,The Pilot,1980-11-26,en,"['Action', 'Drama']",92,6.7,"Mike Hagan is a pilot in passenger service and candidate for the honor ""Best Pilot of the Year"". Nobody knows that he's got private sorrows - he's an alcoholic. A stewardess notices his regular visits of the toilet and reports it.",Diane Baker,"actress,producer,production_manager"
tt0080457,Bogie,1980-03-04,en,"['Drama', 'Romance', 'History', 'TV Movie']",100,6.0,"The Humphrey Bogart story from the early '30s until his death, covering the period as a struggling young actor through movie stardom and his marriages to Mayo Methot and Lauren Bacall.",Kevin O'Connor,actor
