imdb_id,production_countries,genres,budget,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,production_companies_name,actor,director,poster_url
tt0302002,['US'],"['Action', 'Drama']",0,en,WWE In Your House 5: Seasons Beatings,"WWE In Your House: Season’s Beatings features Triple H vs Henry Godwinn in a Hog Pen Match. Razor Ramon and Marty Jannetty face Sycho Sid and the 1-2-3 Kid. Bret Hart defends WWE Championship vs ""The British Bulldog"" Davey Boy Smith. The Undertaker faces Mabel in a Casket Match. Owen Hart, Diesel, and more!",1.536,/3C7TkpSujyIdC363El55RyTMvTQ.jpg,1995-12-17,0,113,['en'],Released,WWE In Your House 5: Seasons Beatings,8.0,2,[],"Bret Hart, Davey Boy Smith",Kevin Dunn,https://image.tmdb.org/t/p/original/3C7TkpSujyIdC363El55RyTMvTQ.jpg
tt0080938,"['JP', 'US']","['Action', 'Adventure', 'Drama', 'TV Movie']",0,en,The Ivory Ape,"An ivory ape escapes from a freighter and makes its way to Bermuda. Two anthropologists want to save it, but the local authorities hire a big-game hunter to track it down and kill it.",0.672,/nhBSMj2XpEdcHx8NGgObWUw5E4Z.jpg,1980-04-15,0,104,['en'],Released,The Ivory Ape,6.0,1,"['Tsuburaya Productions', 'Rankin/Bass Productions']","Jack Palance, Steven Keats",Tsugunobu Kotani,https://image.tmdb.org/t/p/original/nhBSMj2XpEdcHx8NGgObWUw5E4Z.jpg
tt0314866,['US'],"['Action', 'Drama']",0,en,WWE King of the Ring 1995,"King of the Ring (1995) was the third annual King of the Ring. It took place on June 25, 1995 at the CoreStates Spectrum in Philadelphia, Pennsylvania.  The main event was a tag team match in which WWF Champion Diesel and Bam Bam Bigelow faced Tatanka and Sycho Sid. The main matches on the undercard were Bret Hart versus Jerry Lawler in a ""Kiss My Foot"" match and the King of the Ring Final.",2.208,/9e8O0VEvdqANzBfpBBl2f3itj9Y.jpg,1995-06-25,0,156,['en'],Released,WWE King of the Ring 1995,6.3,3,[],"Nelson Frazier Jr., Juan Rivera",Kevin Dunn,https://image.tmdb.org/t/p/original/9e8O0VEvdqANzBfpBBl2f3itj9Y.jpg
tt0102764,['US'],"['Drama', 'TV Movie']",0,en,Reason for Living: The Jill Ireland Story,"This biographical drama, based on the late actress's autobiography, chronicles her attempts to rescue her drug addicted son while simultaneously trying to overcome her life-threatening cancer.",0.6,/cXvAHwILiyk1R1Uzxg8p29yIxUv.jpg,1991-05-19,0,100,['en'],Released,Reason for Living: The Jill Ireland Story,7.0,1,"['NBC', 'Ten-Four Productions']","Jill Clayburgh, Lance Henriksen",Michael Ray Rhodes,https://image.tmdb.org/t/p/original/cXvAHwILiyk1R1Uzxg8p29yIxUv.jpg
tt0074376,['US'],"['Drama', 'TV Movie']",0,en,Dawn: Portrait of a Teenage Runaway,"15-year-old Dawn runs away from what she feels is an intolerable home life. In the big city, she ends up turning to prostitution when she is unable to get a job due to her age. She meets Alexander, a young male hustler who takes her in, but when she starts working for a pimp, Alexander becomes a target.",1.725,/p4LMSvNk21c1e6ljmXxINjcFiyF.jpg,1976-09-27,0,100,['en'],Released,Dawn: Portrait of a Teenage Runaway,6.0,3,"['Douglas S. Cramer Company', 'NBC']","Eve Plumb, Leigh McCloskey",Randal Kleiser,https://image.tmdb.org/t/p/original/p4LMSvNk21c1e6ljmXxINjcFiyF.jpg
tt0100840,['FR'],['Drama'],0,fr,Un week-end sur deux,"Camille, a mercurial César-winning actress, has seen better times. Estranged from her husband, she's with her children only every other weekend. It's her weekend, but her agent has booked her to MC a Rotary club dinner in Vichy. She takes them with her, and when her husband learns this, he demands to pick them up at once. She bolts in a rented car to the seaside, trying to improve her relations with the children, especially the precocious and distant Vincent. He loves astronomy. A rare meteor shower is due in a few days, so she suggests they go to a plateau in Spain hoping to see it. He agrees, but the relationship remains difficult, and her husband is on their trail.",1.13,/ydEACfC8tDoXXTFlvk2ZEPS4nTz.jpg,1990-08-28,0,104,['fr'],Released,Every Other Weekend,6.4,7,['MK2 Films'],"Nathalie Baye, Joachim Serreau",Nicole Garcia,https://image.tmdb.org/t/p/original/ydEACfC8tDoXXTFlvk2ZEPS4nTz.jpg
tt0098529,['US'],"['Thriller', 'Comedy', 'Crime']",0,en,Trust Me,An art dealer murders one of his artists in the hopes of increasing the market value of his work.,0.87,/aJe82MUVi8UNmZOm8iuXaKnT9Mx.jpg,1989-11-10,0,104,['en'],Released,Trust Me,6.0,1,[],"Adam Ant, David Packer",Robert Houston,https://image.tmdb.org/t/p/original/aJe82MUVi8UNmZOm8iuXaKnT9Mx.jpg
tt0080936,['US'],"['Comedy', 'Romance']",0,en,It's My Turn,"A successful but stressed mathematics professor goes to her father's wedding and falls in love with her father's bride's son, a prematurely retired pro baseball player. She must choose between him and her current boyfriend, between Chicago and New York, and between research and administration.",3.314,/30KQZC3diIdDJb7ECjPcPtHAS4Y.jpg,1980-10-24,11000000,91,['en'],Released,It's My Turn,6.0,23,['Columbia Pictures'],"Jill Clayburgh, Michael Douglas",Claudia Weill,https://image.tmdb.org/t/p/original/30KQZC3diIdDJb7ECjPcPtHAS4Y.jpg
tt0096872,['US'],"['Comedy', 'Drama', 'Romance']",0,en,Babycakes,"Grace is an overweight mortuary cosmetician who falls in love with Rob, a handsome subway train conductor who doesn't even know she exists. When she finally devises a way to meet him, they discover that although they are physically different, they have a lot more in common than they think.",2.099,/3syVZy2rYNGki4olaAlkN7rhzDZ.jpg,1989-02-14,0,94,['en'],Released,Babycakes,7.324,34,['The Königsberg Company'],"Ricki Lake, Craig Sheffer",Paul Schneider,https://image.tmdb.org/t/p/original/3syVZy2rYNGki4olaAlkN7rhzDZ.jpg
tt0106543,['US'],"['Drama', 'TV Movie']",0,en,Chantilly Lace,A group of middle-aged women get together at a secluded house to learn about themselves.,0.6,/aWwYWcRiveFueFVCrygJaTAsND.jpg,1993-07-18,0,102,['en'],Released,Chantilly Lace,10.0,1,['Showtime Networks'],"Martha Plimpton, Ally Sheedy",Linda Yellen,https://image.tmdb.org/t/p/original/aWwYWcRiveFueFVCrygJaTAsND.jpg
tt0086956,['US'],"['Thriller', 'Drama']",0,en,Best Kept Secrets,"Blaise Dietz (Patty Duke Astin) plays the wife of police officer Blaise Dietz (Frederic Forrest), who wants to join a special investigative unit. Forrest is denied this position on the basis of information concerning his wife. The information, which reveals a dicey extramarital affair, was culled from a department surveillance file that was supposed to have been destroyed by court order. Blaise battles through legal channels to expose the police force's illegal actions, even as she and her husband suffer the innuendoes and cold shoulders from his fellow officers.",1.483,/iegpkQ5r0QBn52ixSGyBNOEHGSg.jpg,1984-03-26,0,95,['en'],Released,Best Kept Secrets,7.5,2,"['Sarabande Productions', 'ABC Circle Films']","Patty Duke, Frederic Forrest",Jerrold Freedman,https://image.tmdb.org/t/p/original/iegpkQ5r0QBn52ixSGyBNOEHGSg.jpg
tt0096279,['US'],"['TV Movie', 'Drama']",0,en,To Heal a Nation,"The true story of Jan Scruggs, an embittered Vietnam veteran who returns from the war a broken man. However, with the help of his loving wife Becky, he begins to find a new life for himself, and a personal goal when he agrees to begin a determined campaign to raise funds for a veteran's memorial.",1.4,/mR6TTTxKdJiiLz7Uls6ghsHwhPK.jpg,1988-05-29,0,105,['en'],Released,To Heal a Nation,6.0,1,"['Von Zerneck-Samuels Productions', 'Lionel Chetwynd Productions', 'Orion Pictures Television', 'NBC']","Eric Roberts, Glynnis O'Connor",Michael Pressman,https://image.tmdb.org/t/p/original/mR6TTTxKdJiiLz7Uls6ghsHwhPK.jpg
tt0086974,['US'],"['Comedy', 'Drama', 'Music']",0,en,Blame It on the Night,"When his unmarried mother dies, custody of 13-year-old Job is assumed by his alleged father, Chris, whom he has never seen. Job is an enthusiastic cadet at a military academy, and Chris turns out to be a top-grossing rock star who removes Job from his beloved school to keep him company on tour. Getting acquainted is fraught with culture shock for both father and son. Written by Paul Emmons",0.923,/aUbXWiJfpKLZTb1vyhRUeeBVn6z.jpg,1984-11-02,0,85,['en'],Released,Blame It on the Night,7.5,1,['TriStar Pictures'],"Nick Mancuso, Byron Thames",Gene Taft,https://image.tmdb.org/t/p/original/aUbXWiJfpKLZTb1vyhRUeeBVn6z.jpg
tt0081482,['US'],"['Drama', 'TV Movie']",0,en,Seizure: The Story of Kathy Morris,Dramatization of the true story of a young singer's brush with death after brain surgery and the brash neurosurgeon whose career is affected by the outcome.,1.4,/bbOnhAFSkVGlPLN5HLr3sKj9xJ9.jpg,1980-01-09,0,104,['en'],Released,Seizure: The Story of Kathy Morris,6.0,1,"['The Jozak Company', 'CBS']","Leonard Nimoy, Penelope Milford",Gerald I. Isenberg,https://image.tmdb.org/t/p/original/bbOnhAFSkVGlPLN5HLr3sKj9xJ9.jpg
tt0084375,['US'],"['TV Movie', 'Science Fiction', 'Mystery', 'Drama']",0,en,Mysterious Two,Two Aliens visit the Earth in an effort to enlist converts to travel the universe with them.,0.6,/zgwinWucVlJEV3j3hlDC8LIEYr7.jpg,1982-05-31,0,100,['en'],Released,Mysterious Two,6.2,4,['Alan Landsburg Productions'],"John Forsythe, James Stephens",Gary Sherman,https://image.tmdb.org/t/p/original/zgwinWucVlJEV3j3hlDC8LIEYr7.jpg
tt0078731,['US'],"['TV Movie', 'Drama', 'Crime']",0,en,Act of Violence,"A liberal-minded, divorced newswriter is the victim of a brutal mugging. Robbed of her confidence, she finds her life cloaked in fear and paranoia, causing her to reevaluate her lifelong beliefs.",1.4,/dUkDtPOSy6qlQ6mIkAXydOF2jyX.jpg,1979-11-10,0,100,['en'],Released,Act of Violence,8.0,2,"['Paramount Television Studios', 'Emmet G. Lavery Jr. Productions Inc.', 'CBS']","Elizabeth Montgomery, James Sloyan",Paul Wendkos,https://image.tmdb.org/t/p/original/dUkDtPOSy6qlQ6mIkAXydOF2jyX.jpg
tt0077962,['US'],"['Drama', 'Crime']",0,en,My Boys Are Good Boys,Teenagers at a correctional facility devise a plan to rob an armored van.,0.84,/qhzHsUYhRmOFcdIzrFy9u3iVy7v.jpg,1978-01-01,0,90,['en'],Released,My Boys Are Good Boys,7.2,4,['Peter Perry Productions'],"Ralph Meeker, Ida Lupino",Bethel Buckalew,https://image.tmdb.org/t/p/original/qhzHsUYhRmOFcdIzrFy9u3iVy7v.jpg
tt0091151,"['CN', 'US']","['Drama', 'Comedy', 'Family']",0,en,A Great Wall,"When computer programmer, Leo Fang, is passed up for promotion, he feels it is because he is Chinese, and quits. He takes his Chinese-American family to Mainland China to visit his relatives, the Chao's for a vacation. The clash of cultures, between the men, wives, and teenagers, leads to some confusion, and misunderstanding.",0.87,/jgGUTTo5AylBEkjnOfvT6iIFWQG.jpg,1986-05-30,0,97,"['zh', 'en']",Released,A Great Wall,6.0,9,"['Nanhai', 'W&S']","Peter Wang, Sharon Iwai",Peter Wang,https://image.tmdb.org/t/p/original/jgGUTTo5AylBEkjnOfvT6iIFWQG.jpg
tt0113382,['US'],"['TV Movie', 'Drama']",0,en,If Someone Had Known,A young wife and mother is abused by her husband and keeps the secret from her friends and family.,1.982,/sGxM8Y0HARekMKnzPgvkkUxie6r.jpg,1995-05-01,0,80,['en'],Released,If Someone Had Known,6.6,8,[],"Kellie Martin, Kevin Dobson",Eric Laneuville,https://image.tmdb.org/t/p/original/sGxM8Y0HARekMKnzPgvkkUxie6r.jpg
tt0081126,['US'],"['Drama', 'History', 'TV Movie']",0,en,Marilyn: The Untold Story,"The story of the life and times of the legendary Hollywood blonde bombshell, Marilyn Monroe, from her meteoric rise to stardom to her marriages and untimely death.",2.117,/ytnhbPDzU72OIHUQTPKEJJqh1J9.jpg,1980-11-10,0,156,['en'],Released,Marilyn: The Untold Story,8.2,2,['Lawrence Schiller Productions'],"Catherine Hicks, Richard Basehart","Jack Arnold, John Flynn, Lawrence Schiller",https://image.tmdb.org/t/p/original/ytnhbPDzU72OIHUQTPKEJJqh1J9.jpg
tt0099980,['US'],"['Drama', 'TV Movie']",0,en,The Last Best Year,"Jane (Bernadette Peters) has a dizzy spell while at home. As her condition does not improve, she consults a doctor who finds that she is very ill and that she has no family to help her through this very trying time. He enlists the help of a therapist (Mary Tyler Moore) who is very hesitant to become involved in this case due to the loss she suffered as a young child. As her condition deteriorates, Jane learns how to come to terms with her past as does her therapist.",0.734,/2FYSdCG5Mf5WcM7qgYtW0udRwN1.jpg,1990-11-04,0,96,['en'],Released,The Last Best Year,7.0,2,[],"Mary Tyler Moore, Bernadette Peters",John Erman,https://image.tmdb.org/t/p/original/2FYSdCG5Mf5WcM7qgYtW0udRwN1.jpg
tt0105626,['FR'],"['Drama', 'Crime', 'Thriller']",0,fr,Toutes peines confondues,"A young French police inspector, Christophe Vade, is assigned to investigate some mysterious murders in a village in the Swiss Alps. His superior is a man named Thurston, who uses some unorthodox methods to fight crime. Vade’s investigations lead him to a wealthy industrialist, Gardella, a dangerous and powerful man.",1.96,/wSwdXmhXFxpsvshVFAt1YjxLKpk.jpg,1992-04-07,0,107,['fr'],Released,Sweetheart,6.3,9,"['Eléfilm', 'Auvergne-Rhône-Alpes Cinéma', 'France 3 Cinéma', ""La Générale d'Images""]","Patrick Bruel, Patrick Bruel",Michel Deville,https://image.tmdb.org/t/p/original/wSwdXmhXFxpsvshVFAt1YjxLKpk.jpg
tt0082017,['US'],"['Family', 'Drama']",0,en,Amy,A woman leaves her husband after the death of her child to teach deaf children how to speak. Her own child was deaf and although she has no formal training she successfully teaches one boy.,3.739,/c13uaDHY88lCvusEUkBL3YN0opC.jpg,1981-03-20,0,100,['en'],Released,Amy,7.3,11,['Walt Disney Productions'],"Jenny Agutter, Barry Newman",Vincent McEveety,https://image.tmdb.org/t/p/original/c13uaDHY88lCvusEUkBL3YN0opC.jpg
tt0102521,['US'],"['Comedy', 'Drama', 'TV Movie']",0,en,Broadway Bound,Eugene and Stanley Jerome try to break into show biz as comedy writers while their parents' marriage ends.,1.02,/82VNm0jMdESLaWMKR4rRtd1oETT.jpg,1992-03-22,0,90,['en'],Released,Broadway Bound,7.0,2,['ABC Productions'],"Anne Bancroft, Hume Cronyn",Paul Bogart,https://image.tmdb.org/t/p/original/82VNm0jMdESLaWMKR4rRtd1oETT.jpg
tt0085732,['US'],"['Drama', 'TV Movie']",0,en,Intimate Agony,"Anthony Geary (General Hospital) stars as a compassionate doctor who must treat an STD outbreak at an upscale vacation resort.  Judith Light (Law & Order: Special Victims Unit) co-stars as an afflicted resident whose heart is broken by this personal tragedy.  A despicable real estate tycoon played by Robert Vaughn (The Man from U.N.C.L.E.) is determined to keep the scandal from the press, thus protecting his investment.",1.15,/zV7NoRle3nZZeRX1JX7HQXeoO2C.jpg,1983-03-21,0,95,['en'],Released,Intimate Agony,6.0,2,"['Henerson/Hirsch Productions', 'Robert Papazian Productions']","Anthony Geary, Judith Light",Paul Wendkos,https://image.tmdb.org/t/p/original/zV7NoRle3nZZeRX1JX7HQXeoO2C.jpg
tt0113040,['US'],"['Drama', 'TV Movie']",0,en,A Father for Charlie,Set in the heart of America in the 1930s. Walter Osgood (Louis Gosset Jr) is the only black man left in the town of High Lonesome that has been cleared by the overwhelming white supremacist beliefs. Having lost his entire family to them and not knowing where his young Son is or whether he is alive is what sets this movie apart from others,1.3,/kBlfIulyXIDXa33v7mjZ7wslh6t.jpg,1995-01-01,0,90,['en'],Released,A Father for Charlie,6.3,3,"['Elkins Entertainment', 'Finnegan/Pinchuk Productions', 'Jacobs/Gardner Productions', 'Logo Entertainment']","Louis Gossett Jr., Joseph Mazzello",Jeff Bleckner,https://image.tmdb.org/t/p/original/kBlfIulyXIDXa33v7mjZ7wslh6t.jpg
tt0084585,['US'],"['TV Movie', 'Drama']",0,en,Remembrance Of Love,"Joe Rabin is a Holocaust survivor. After the war he went to America, married someone and had a family. Today, he is on his way to Israel for a reunion of Holocaust survivors. It seems that he has another reason for going. It seems like during the war, he had a girlfriend and they were separated and she was pregnant. He has never found out what happened to her, or their baby, he hopes to find out now.",0.87,/6qPkIZbNnifFbokn8Z9VT2PbRv3.jpg,1982-12-06,0,120,['en'],Released,Remembrance Of Love,6.0,1,['Comworld Productions'],"Kirk Douglas, Pam Dawber",Jack Smight,https://image.tmdb.org/t/p/original/6qPkIZbNnifFbokn8Z9VT2PbRv3.jpg
tt0089757,['US'],"['Crime', 'Drama', 'Thriller', 'TV Movie']",0,en,Out of the Darkness,"A gripping thriller telling the true story of the hunt and capture of David Berkowitz, a.k.a. ""Son of Sam"" — the infamous serial killer who stalked New York in the 70s.",1.4,/njszmAGhgikti5xrWen845N4Pvn.jpg,1985-10-12,0,94,['en'],Released,Out of the Darkness,7.5,5,['Centerpoint'],"Martin Sheen, Hector Elizondo",Jud Taylor,https://image.tmdb.org/t/p/original/njszmAGhgikti5xrWen845N4Pvn.jpg
tt0087383,['US'],"['Comedy', 'Drama']",0,en,Hard Knox,"A retired fighter pilot becomes the head of his alma matter military high school for two weeks with hilarious consequences. He shapes up the school and raises morale so that they are able to win the ""brass-axe"" competition versus another local military academy.",1.4,/tktaL2nVtu5m98CFNf01oKKIGv5.jpg,1984-08-04,0,96,[],Released,Hard Knox,8.0,2,[],"Robert Conrad, Red West",Peter Werner,https://image.tmdb.org/t/p/original/tktaL2nVtu5m98CFNf01oKKIGv5.jpg
tt0073225,['US'],"['TV Movie', 'Crime', 'Drama']",0,en,The Kansas City Massacre,Gangsters free one of their colleagues being escorted to prison and kill several FBI agents and local police officers in the attempt. FBI agent Melvin Purvis puts together a special squad to track down and capture the men responsible.,0.89,/5I6hnMEiZV6asSp3gaO7dVya8AG.jpg,1975-09-19,0,99,['en'],Released,The Kansas City Massacre,6.0,2,['ABC Circle Films'],"Dale Robertson, Bo Hopkins",Dan Curtis,https://image.tmdb.org/t/p/original/5I6hnMEiZV6asSp3gaO7dVya8AG.jpg
tt0088726,['US'],"['Drama', 'Romance', 'TV Movie']",0,en,Anna Karenina,Tragic Anna leaves her cold husband for dashing Count Vronsky in 19th-century Russia.,2.826,/nVBNfINgASvGWCe4jdXMZFOJRzn.jpg,1985-01-01,0,135,['en'],Released,Anna Karenina,6.0,4,['Colgems Productions Ltd.'],"Jacqueline Bisset, Christopher Reeve",Simon Langton,https://image.tmdb.org/t/p/original/nVBNfINgASvGWCe4jdXMZFOJRzn.jpg
tt0092586,['US'],"['Comedy', 'TV Movie']",0,en,Assault and Matrimony,"Silvia and Edgar have been married for a long time, but can't stand each other now. But a divorce would mean having to sell their dream house, which both of them want to keep. Instead they both secretly decide the answer is to kill the other.",1.568,/z9NLiztXCUCcGPZWskr0tPro1fH.jpg,1987-09-27,0,100,['en'],Released,Assault and Matrimony,6.0,1,"['Michael Filerman Productions', 'NBC']","Jill Eikenberry, Michael Tucker",James Frawley,https://image.tmdb.org/t/p/original/z9NLiztXCUCcGPZWskr0tPro1fH.jpg
tt0082572,['US'],"['Drama', 'TV Movie']",0,en,Jacqueline Bouvier Kennedy,"Biography of the former first lady, focusing on her years as a photojournalist and leading up to her marriage to John F. Kennedy and their moving into the White House.",1.02,/lGZyiAvltaVhOWYLYMHRTgtcF2D.jpg,1981-10-14,0,150,['en'],Released,Jacqueline Bouvier Kennedy,8.0,2,['ABC Circle Films'],"Jaclyn Smith, James Franciscus",Steve Gethers,https://image.tmdb.org/t/p/original/lGZyiAvltaVhOWYLYMHRTgtcF2D.jpg
tt0277667,"['EG', 'GB', 'US']","['Drama', 'Mystery', 'Documentary']",0,en,Death of a Princess,A journalist investigates a newspaper story of the execution of an Arab princess.,1.318,/81WNWOUzNqsKgdgFvxcm9lew5he.jpg,1980-04-09,0,115,"['ar', 'en']",Released,Death of a Princess,7.0,3,"['WGBH Boston', 'Associated Television (ATV)', 'Kirk Documentary Group']","Sawsan Badr, Paul Freeman",Antony Thomas,https://image.tmdb.org/t/p/original/81WNWOUzNqsKgdgFvxcm9lew5he.jpg
tt0206168,['FR'],['Drama'],0,fr,Le Navire Night,"Each night in Paris, hundreds of men and women anonymously use telephone lines that date from the German Occupation and are no longer listed to talk to each other, to love each other. These people, shipwrecked lovers, are dying to love, to escape the abyss of solitude.",1.456,/9I1Jf2MVIt23agoIdd5VuIfrK0F.jpg,1979-03-21,0,95,['fr'],Released,Le Navire Night,6.6,15,['Les Films du Losange'],"Bulle Ogier, Dominique Sanda",Marguerite Duras,https://image.tmdb.org/t/p/original/9I1Jf2MVIt23agoIdd5VuIfrK0F.jpg
tt0074411,['US'],"['Drama', 'TV Movie', 'Mystery']",0,en,The Disappearance of Aimee,"In 1926, celebrated evangelist Aimee Semple McPherson mysteriously disappeared. She turned up several weeks later and recounted the details of her kidnapping and escape to authorities. Not everyone believed her, however, and she was accused of having gone away to have an affair with a married man. A court hearing took place to reveal the truth.",1.331,/q1KDE7fizWwFar83Z7bO9andqod.jpg,1976-11-17,0,100,['en'],Released,The Disappearance of Aimee,10.0,1,"['Hallmark Hall of Fame Productions', 'Tomorrow Entertainment']","Faye Dunaway, Bette Davis",Anthony Harvey,https://image.tmdb.org/t/p/original/q1KDE7fizWwFar83Z7bO9andqod.jpg
tt0114307,"['IE', 'US']","['Drama', 'Romance']",0,en,The Run of the Country,"An Irish lad (Matt Keeslar) who fled from his oppressive, widowed father (Albert Finney) falls for a girl (Victoria Smurfit) from an affluent family.",1.4,/ArlhiYSVjDeJKSl1qfCNdQH3DMW.jpg,1995-09-22,0,109,['en'],Released,The Run of the Country,6.9,7,"['129 Productions', 'Castle Rock Entertainment']","Albert Finney, Matt Keeslar",Peter Yates,https://image.tmdb.org/t/p/original/ArlhiYSVjDeJKSl1qfCNdQH3DMW.jpg
tt0154004,['US'],"['Action', 'Adventure', 'Drama', 'TV Movie']",0,en,The Adventures of Young Indiana Jones: Attack of the Hawkmen,"In the twelfth film in the series, in 1917, Indiana Jones transfers from the Belgian army to the French intelligence service, where his first assignment is as a reconnaissance photographer for the 124th Squadron, a group of volunteer American pilots in the French army. When his plane is shot down, Indy encounters the infamous ""Red Baron,"" Manfred von Richthofen. After a daring escape, Indy is parachuted back into Germany on a mission to convince aircraft designer Anthony Fokker to defect to France, and he discovers a new German superweapon - a new airplane intended to bring the war overseas.",1.322,/zzZNS0ykd9tKqQuyGuQosQ4vxMh.jpg,1995-10-08,0,96,['en'],Released,The Adventures of Young Indiana Jones: Attack of the Hawkmen,6.227,11,"['Amblin Television', 'Lucasfilm Ltd.']","Sean Patrick Flanery, Ronny Coutteure",Ben Burtt,https://image.tmdb.org/t/p/original/zzZNS0ykd9tKqQuyGuQosQ4vxMh.jpg
